Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR32114841,2025-01-24 17:23:12,2025-01-24 17:09:20,115442,34749313,115442,301,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114841/SRR32114841.lite.1,SRX27461587,DNA-250122FOR-43,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887420,SAMN46403687,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1460,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,D7EA23E10546CBE2707464DA4F076037,D6B182B83F09D54AC24BCFE3FF99BBC4
SRR32114886,2025-01-24 17:23:09,2025-01-24 17:09:33,131110,36379480,131110,277,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114886/SRR32114886.lite.1,SRX27461542,DNA-250122FOR-413,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887375,SAMN46404057,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1461,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,52F6CE578452A3D894D14F7A87A06399,0C8A803B45322DB842DED1DDC8F3644A
SRR32115005,2025-01-24 17:31:21,2025-01-24 17:20:25,124457,34722559,124457,278,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115005/SRR32115005.lite.1,SRX27461423,DNA-250122FOR-191,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887255,SAMN46403835,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1462,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,A2CF72E931D89A949F1A5CB18D7E9909,98AC6FFA6651A448FB71AD4C4D13A33A
SRR32115140,2025-01-24 17:37:01,2025-01-24 17:25:51,77473,22564402,77473,291,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115140/SRR32115140.lite.1,SRX27461837,DNA-250122FOR-473,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887670,SAMN46404117,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1463,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3DC37D0C37864ED34264186440EB40DB,CEAC42A588DB2E7D61F1F4DD06B14CE9
SRR32114847,2025-01-24 17:23:11,2025-01-24 17:09:02,114036,34246150,114036,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114847/SRR32114847.lite.1,SRX27461581,DNA-250122FOR-100,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887414,SAMN46403744,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1467,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F85F3CB124CD48A6401C0F5C1123E058,70B20CDA880990EA3224FF36BE39464F
SRR32115208,2025-01-24 17:36:58,2025-01-24 17:26:12,78393,19295667,78393,246,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115208/SRR32115208.lite.1,SRX27461769,DNA-250122FOR-325,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887600,SAMN46403969,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1468,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,DE7C12AE50136E076BBE4D22119090C8,724D6B1607DC6F7C428AC872C4758DFF
SRR32115189,2025-01-24 17:37:04,2025-01-24 17:25:54,96528,28111329,96528,291,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115189/SRR32115189.lite.1,SRX27461788,DNA-250122FOR-371,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887621,SAMN46404015,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1471,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F24A6D4BF34C6E709196FDD3F45C81FA,567A1895FAF3063BB369B9598FD121AB
SRR32114750,2025-01-24 17:23:17,2025-01-24 17:08:43,142618,38351856,142618,268,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114750/SRR32114750.lite.1,SRX27461678,DNA-250122FOR-214,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887511,SAMN46403858,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1472,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,5E9A586E90A845279441EA22E94A7DE1,D6E8F82D0B493A24637769FE3FBB0D2B
SRR32114946,2025-01-24 17:31:26,2025-01-24 17:20:42,169569,50141923,169569,295,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114946/SRR32114946.lite.1,SRX27461482,DNA-250122FOR-34,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887316,SAMN46403678,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1473,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,A61ED58B86AD0516B8AA6D3867BBD44A,2577BEEED7D3CD380E66E3A2532C10F3
SRR32114883,2025-01-24 17:23:09,2025-01-24 17:09:26,65607,19005439,65607,289,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114883/SRR32114883.lite.1,SRX27461545,DNA-250122FOR-502,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887377,SAMN46404146,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1551,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3C264F45E8CDA5C3ABB649C053BEB166,9EC597F172C63B9EB74A51B93694A979
SRR32115229,2025-01-24 17:37:04,2025-01-24 17:26:20,122318,26811203,122318,219,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115229/SRR32115229.lite.1,SRX27461748,DNA-250122FOR-306,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887581,SAMN46403950,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1557,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,02B4D8618CC46C24A0CEB7111F1B8809,12159DF2BD9E2E7428F4464445E458EA
SRR32115280,2025-01-24 17:37:08,2025-01-24 17:26:25,132967,39648295,132967,298,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115280/SRR32115280.lite.1,SRX27461697,DNA-250122FOR-231,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887530,SAMN46403875,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1570,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,95E9C43A891D0380B4FDB84A99113DED,CE74BF3AB90E5F1FDDDE75772B3C5364
SRR32114979,2025-01-24 17:31:23,2025-01-24 17:20:01,61913,17575599,61913,283,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114979/SRR32114979.lite.1,SRX27461449,DNA-250122FOR-272,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887283,SAMN46403916,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1573,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B65DC3A822FE3F32BD5D6F1B35FEE6B9,F4A438C0627BDA69D069D70D0003DDFB
SRR32115124,2025-01-24 17:37:01,2025-01-24 17:25:50,70228,20997113,70228,298,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115124/SRR32115124.lite.1,SRX27461853,DNA-250122FOR-545,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887687,SAMN46404189,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1590,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B951DA8BDEBEF31A8E80C01F022AC9FC,2FC9D446973B713EB6828E64AB8B5AA2
SRR32114768,2025-01-24 17:23:16,2025-01-24 17:08:57,103611,30481799,103611,294,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114768/SRR32114768.lite.1,SRX27461660,DNA-250122FOR-15,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887493,SAMN46403659,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1593,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E5F7C6209A2A6043031CA649A562CAC3,5C5E175FB09CABACC5CAC48D8FEF5E65
SRR32115116,2025-01-24 17:37:02,2025-01-24 17:25:52,122412,36453555,122412,297,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115116/SRR32115116.lite.1,SRX27461861,DNA-250122FOR-59,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887694,SAMN46403703,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1598,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F3754E6EC1B8C51A05CD15CB6044847A,36C3C9E732DDE5549A0633B13114DD8A
SRR32114930,2025-01-24 17:31:27,2025-01-24 17:19:45,83678,19429609,83678,232,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114930/SRR32114930.lite.1,SRX27461498,DNA-250122FOR-345,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887331,SAMN46403989,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-16,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,0AEEC6A56C81B71D889B838CA9E0F1BE,F46C8B4C27C517AAD4274A5C3ADE54A6
SRR32114913,2025-01-24 17:31:28,2025-01-24 17:19:39,68933,20381980,68933,295,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114913/SRR32114913.lite.1,SRX27461515,DNA-250122FOR-390,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887348,SAMN46404034,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1601,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,C9D11E95EE9FB00536C50B7D9974D757,6D6CD1F80C5C6D30AE43458260B40188
SRR32115230,2025-01-24 17:36:57,2025-01-24 17:26:20,87395,22790030,87395,260,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115230/SRR32115230.lite.1,SRX27461747,DNA-250122FOR-305,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887580,SAMN46403949,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1608,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,AD4AB15C5848C2F8E102DD4031D5989C,5043F5C35A364D1048B5FE083481EDB0
SRR32115210,2025-01-24 17:36:58,2025-01-24 17:26:14,98911,19370880,98911,195,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115210/SRR32115210.lite.1,SRX27461767,DNA-250122FOR-323,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887601,SAMN46403967,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1609,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,63E2536DD7982516AA5B40477B8A9209,FE6969873C4A18E8D8DAF10D88CA83B0
SRR32114894,2025-01-24 17:23:08,2025-01-24 17:09:26,57049,16981381,57049,297,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114894/SRR32114894.lite.1,SRX27461534,DNA-250122FOR-406,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887366,SAMN46404050,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1610,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,546B945195D638DFCEBAB4BFDF88DB53,C317940E713129355F736452DCA0F4A1
SRR32114741,2025-01-24 17:23:09,2025-01-24 17:09:15,146093,43422408,146093,297,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114741/SRR32114741.lite.1,SRX27461687,DNA-250122FOR-222,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887520,SAMN46403866,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1611,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2C0DA02A1ED05290E670DF11E8022773,FDE6C93BA97D51A6CAB7B5041C04301E
SRR32115033,2025-01-24 17:31:24,2025-01-24 17:20:21,71970,20519105,71970,285,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115033/SRR32115033.lite.1,SRX27461395,DNA-250122FOR-166,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887228,SAMN46403810,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1612,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,93F8A16911F55C6DCC6CFAADF44BFDE9,A3047C68364CA8EFD6DD82B627A77990
SRR32115080,2025-01-24 17:37:08,2025-01-24 17:26:04,108606,32647710,108606,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115080/SRR32115080.lite.1,SRX27461897,DNA-250122FOR-91,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887730,SAMN46403735,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1613,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,247CFE23BB70F033F80CFF320A07B2C8,BD066F6C497EB918EBCE1677C2C4AD79
SRR32115247,2025-01-24 17:36:57,2025-01-24 17:26:11,74497,22204368,74497,298,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115247/SRR32115247.lite.1,SRX27461730,DNA-250122FOR-261,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887563,SAMN46403905,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1614,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,145628906FECA363A10D72D2AC13CC6B,D865F6F596276B67CA8844AB023233EA
SRR32114760,2025-01-24 17:23:16,2025-01-24 17:09:23,139257,41857268,139257,300,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114760/SRR32114760.lite.1,SRX27461668,DNA-250122FOR-148,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887500,SAMN46403792,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1615,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B6422BFA4956A28B1A487002F1FF9322,35D523E00DF8C67D263910D52AF8448C
SRR32115012,2025-01-24 17:31:20,2025-01-24 17:20:08,82165,21901680,82165,266,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115012/SRR32115012.lite.1,SRX27461416,DNA-250122FOR-185,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887249,SAMN46403829,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1616,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,75AD99597D0BBB239D578D6421162FFF,E4E7E713FEB6188884DF075C8F304711
SRR32114980,2025-01-24 17:31:23,2025-01-24 17:20:06,305577,82834485,305577,271,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114980/SRR32114980.lite.1,SRX27461448,DNA-250122FOR-213,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887281,SAMN46403857,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1618,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E1FF487F3D8E9997FCA144E76CF13B98,A6367E372652679E2F220053B6800FB8
SRR32114887,2025-01-24 17:23:09,2025-01-24 17:09:37,161958,48546517,161958,299,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114887/SRR32114887.lite.1,SRX27461541,DNA-250122FOR-412,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887374,SAMN46404056,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1619,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,398DB199ACF33FF370E687CF43793E09,E1C7595FFFB01609FBC10CFCC30BBC45
SRR32114840,2025-01-24 17:23:12,2025-01-24 17:08:56,71768,21596909,71768,300,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114840/SRR32114840.lite.1,SRX27461588,DNA-250122FOR-421,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887421,SAMN46404065,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1620,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,EC45853CBE4CF19EBD1E179E3AD60A79,44181796D8CCBA43F541EB8789D12215
SRR32114829,2025-01-24 17:23:12,2025-01-24 17:08:59,91545,26990407,91545,294,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114829/SRR32114829.lite.1,SRX27461599,DNA-250122FOR-431,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887432,SAMN46404075,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1621,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,1F85682AB3314F37C91E507E55447A7A,706D87C927C5FCDD2B717AC1190762D0
SRR32115039,2025-01-24 17:37:06,2025-01-24 17:25:44,78799,23670694,78799,300,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115039/SRR32115039.lite.1,SRX27461389,DNA-250122FOR-17,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887222,SAMN46403661,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1623,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,8F5087BE582B88709F2E06EF6941C5D2,9C014C23F66346B4E835CB6E86F60EE3
SRR32114844,2025-01-24 17:23:12,2025-01-24 17:08:55,63184,19062245,63184,301,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114844/SRR32114844.lite.1,SRX27461584,DNA-250122FOR-418,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887418,SAMN46404062,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1624,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,12830A65E179B46EA93C1E02EAAE8F4E,EAC7BA25655BEC829BDB27028D500A67
SRR32115129,2025-01-24 17:37:05,2025-01-24 17:25:50,63030,18068620,63030,286,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115129/SRR32115129.lite.1,SRX27461848,DNA-250122FOR-55,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887682,SAMN46403699,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1628,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B84DBFC0FD41805ECEE3508C712B6F0B,853A67E35EBB3F7EFCFC724551EF034B
SRR32114770,2025-01-24 17:23:15,2025-01-24 17:09:00,115383,34399060,115383,298,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114770/SRR32114770.lite.1,SRX27461658,DNA-250122FOR-139,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887491,SAMN46403783,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1650,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,460ECA7E9CA34912A26E400E2D623C4F,4C00888B3342BAA12844FF101276CBEC
SRR32114753,2025-01-24 17:23:08,2025-01-24 17:08:46,78151,19816231,78151,253,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114753/SRR32114753.lite.1,SRX27461675,DNA-250122FOR-154,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887508,SAMN46403798,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1680,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,683323F46AF1DD8EC9304F82A278CA29,C3173B58F62F20E43D7963FF81FD847B
SRR32115040,2025-01-24 17:37:07,2025-01-24 17:25:36,82081,22270069,82081,271,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115040/SRR32115040.lite.1,SRX27461388,DNA-250122FOR-160,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887221,SAMN46403804,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1682,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2E970BD3511A4199667728EF5DF7BB66,900EF2C6997065857C09B7CCA6329AA2
SRR32114914,2025-01-24 17:31:28,2025-01-24 17:19:40,81485,23387385,81485,287,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114914/SRR32114914.lite.1,SRX27461514,DNA-250122FOR-389,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887347,SAMN46404033,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1683,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3695C0EC773BACAE83E3A95C7070635A,ACC72ACDD86C753422779E0A5BEFDA3A
SRR32115046,2025-01-24 17:37:07,2025-01-24 17:25:42,132188,38251959,132188,289,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115046/SRR32115046.lite.1,SRX27461382,DNA-250122FOR-125,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887215,SAMN46403769,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1686,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,56C57F19CF8D6BCF3091191F153D3F22,C8D6989D3FC15D646FB057DF061C34CC
